lookback,enter_threshold_size,exit_threshold_size,loss_limit,avg_sharpe_ratio,median_sharpe_ratio,avg_overall_return,median_overall_return,overall_return_std,uuid
70,2.0,0.5,-0.5,-0.524014294836717,-0.6755434679290816,-0.017909029434764367,-0.010958948465588153,0.1599161943850203,0488b7fc-45be-4c75-89c6-31607169e130
60,2.0,0.5,-0.5,-0.45350721137243744,-0.6859043617475155,-0.0245204548595037,-0.027999532447365114,0.1616796823520096,40afa95b-3eeb-4d63-b190-a357c008bda1
50,2.0,0.5,-0.5,-0.39720878962359224,-0.6353226633074291,-0.017117739711988322,-0.01571443067411089,0.1660049117133973,ee00a0d2-4b0d-46bf-ab00-6023350dc5a9
40,2.0,0.5,-0.5,-0.4839521755719362,-0.6404776378569387,-0.024263231353137956,-0.008118372902355156,0.1734313665479493,629ae12f-a9eb-4f2f-83a3-a4ea6bf0abb4
