endcash,pair,profit,returnstd,sharperatio,startcash
1103143.235047741,AER-CAI,0.10314323504774109,9851.642269960836,0.806094893273972,1000000
1261987.8379567128,ETN-NPTN,0.2619878379567128,22558.921535940262,0.9236605784604989,1000000
760133.4299239767,AL-TGH,-0.23986657007602336,15539.161440405627,-1.0833796889398186,1000000
1205085.5762731177,AL-TBI,0.2050855762731177,9744.857504028603,0.902479733760674,1000000
1059556.675340617,DATA-TYL,0.05955667534061707,14074.891345323047,0.664185418584637,1000000
670534.371407535,JBT-SQNS,-0.329465628592465,19413.9052420627,-1.060704359618463,1000000
996607.3248613017,JBT-SSTK,-0.003392675138698309,13624.783006097647,-6.895053072388581,1000000
1288817.0898023343,DATA-WK,0.28881708980233434,19532.6472303629,0.930752020201824,1000000
902152.9838096243,ASGN-CTS,-0.09784701619037567,14604.374574817086,-1.2044007142853197,1000000
1048013.2858496559,DDD-ETN,0.04801328584965586,10994.794261387973,0.5834486299765841,1000000
1018806.7711614729,DATA-LXFT,0.01880677116147289,13660.79530182982,-0.06344676756483483,1000000
745224.1456712425,DDD-KAI,-0.2547758543287575,17337.263902683102,-1.0785003745849182,1000000
961028.4532416464,PANW-PAYC,-0.03897154675835359,14905.595132437438,-1.5131949245949035,1000000
1250678.5873088043,DDD-NPTN,0.25067858730880427,27637.694090831475,0.9202165601190239,1000000
1293041.7997974998,DDD-ORCL,0.2930417997974998,15802.291949560158,0.9317503509266576,1000000
923123.7097843467,ORCL-TSM,-0.07687629021565325,9084.632592669035,-1.2601582353141139,1000000
962461.4493996958,DDD-PNR,-0.03753855060030415,18746.364539655435,-1.5327856211858628,1000000
1504048.7716150617,DDD-RXN,0.5040487716150617,17820.65616524807,0.9603212999886569,1000000
893161.7155489335,AL-XRX,-0.10683828445106652,7563.664670492361,-1.1871988126986475,1000000
928815.7356957258,ITW-UMC,-0.07118426430427423,9195.463376394655,-1.280960970735201,1000000
1163066.4508054852,ITW-TSM,0.16306645080548524,7278.953920125205,0.8773506144200248,1000000
1098856.8180919187,ORCL-SPXC,0.09885681809191871,11792.624317741645,0.7976871966341899,1000000
1066550.8259322187,ITW-SNX,0.0665508259322187,9512.734632092466,0.6994778093307242,1000000
840620.3027072542,ITW-RXN,-0.15937969729274581,10293.650314672008,-1.125486497588613,1000000
807117.3473972594,ORCL-SNX,-0.19288265260274057,9333.816490300855,-1.103689988343285,1000000
926418.2333405497,DDD-SNX,-0.07358176665945025,23602.53384221994,-1.2718064665743027,1000000
913893.1314800081,ITW-OMC,-0.08610686851999187,6169.191048951425,-1.2322695081560948,1000000
722098.0241814803,DDD-SPXC,-0.2779019758185197,20100.65110227866,-1.0719678222549263,1000000
482243.460649306,CTS-WUBA,-0.517756539350694,18615.813469277346,-1.038628193909596,1000000
993006.5214466038,ORCL-PNR,-0.006993478553396184,10575.400645324562,-3.8598071542362358,1000000
1151853.9239537488,ASGN-RHI,0.15185392395374878,11383.914993128052,0.8682944801209644,1000000
1168095.8614959947,ASGN-SFUN,0.16809586149599473,16705.361382729665,0.8810202712785016,1000000
1083203.7722460614,AL-MAN,0.08320377224606136,9903.936053691594,0.7596262830385465,1000000
1041277.5673369848,OMC-TSM,0.041277567336984795,5894.635435693689,0.5154753225469273,1000000
1195308.2635798645,ASGN-SPA,0.19530826357986453,13445.790307594276,0.8975977788475821,1000000
1060821.5583399406,AL-JKS,0.060821558339940615,19418.45270153353,0.6711692277232175,1000000
895958.7703847928,ASGN-ZEN,-0.10404122961520718,17502.977855625726,-1.1922314843256785,1000000
384113.7449497555,CTS-SOL,-0.6158862550502445,17598.94314967869,-1.0324735287335944,1000000
1105016.2049611625,CTS-RHT,0.10501620496116253,11827.79682213444,0.8095532017425644,1000000
727063.9058684821,KAI-ORCL,-0.2729360941315179,10364.051818795753,-1.0732772265377357,1000000
986940.2794839696,DOV-ITW,-0.013059720516030444,6697.893504620206,-2.5314263406671365,1000000
1095536.019839765,OMC-SNX,0.09553601983976504,6478.764350109809,0.7906548751607568,1000000
1043769.171274919,SPA-ZEN,0.043769171274918944,17239.72987355685,0.5430573753755156,1000000
1024465.2977395924,OMC-RXN,0.02446529773959238,10624.739469120963,0.182515569077504,1000000
857523.8963144799,AL-HPQ,-0.14247610368552013,11027.947196737086,-1.1403744170611583,1000000
1013662.9051310956,OMC-ORCL,0.013662905131095554,5190.401760918986,-0.4638175269534678,1000000
901119.7968547995,DOV-RXN,-0.0988802031452005,10664.414966530145,-1.2022649566226218,1000000
1087258.4138015185,PNR-TDC,0.0872584138015185,10994.79833784919,0.7707957418812031,1000000
1121207.6138975252,CTS-GLOB,0.12120761389752524,17291.188286250963,0.834993864189844,1000000
1597496.2409307545,NPTN-TSM,0.5974962409307545,28635.61276371447,0.9665269860629669,1000000
1052128.1900516858,AL-CAI,0.052128190051685785,16337.799565325113,0.6163304350262361,1000000
878638.4591263321,DQ-MSI,-0.12136154087366792,17610.944371678783,-1.1647968529076205,1000000
962657.5686107856,HUBS-ZEN,-0.03734243138921436,10579.88251929446,-1.5355837650618713,1000000
1074246.5011698664,ATHM-RHT,0.07424650116986642,17342.9061710517,0.7306270371684905,1000000
943129.9792011516,ATHM-SXI,-0.05687002079884836,19472.965179026956,-1.3516791398888501,1000000
981784.9249862983,LDOS-NOW,-0.018215075013701686,18389.960374625323,-2.0979916352227863,1000000
657278.9115841864,LDOS-QTM,-0.3427210884158136,19577.418743460283,-1.0583564906742318,1000000
980230.5454388771,PNR-XRX,-0.019769454561122925,9746.760038211214,-2.011661699525616,1000000
