enter_threshold_size,exit_threshold_size,loss_limit,avg_sharpe_ratio,median_sharpe_ratio,avg_overall_return,median_overall_return,overall_return_std,uuid
2.0,0.5,-0.1,-0.1587095318620721,-0.06434886172961175,-0.018563895378455618,0.0,0.11150951012412276,a28f46ba-3ffe-4360-a7bf-dd6408804f91
2.0,0.5,-0.05,-0.5010576438971143,-0.8162709279241153,-0.02085817868840705,0.0,0.1036103675262477,534e5e5e-b5f5-43f4-a6a9-941e6bdd1123
1.0,0.5,-0.1,-1.3516920686998537,-0.3746997365555432,0.0026458166188188725,0.0,0.22190221880217156,2bc1e0db-ffd1-478d-9a8c-80406abd5cce
1.0,0.5,-0.05,-1.6691858888897866,-0.8090221531745649,-0.035052599802044136,-0.004048488065445214,0.15747760828762605,8cfb07dd-c903-4d57-93ce-dcbb114b2190
