enter_threshold_size,exit_threshold_size,loss_limit,avg_sharpe_ratio,median_sharpe_ratio,avg_overall_return,median_overall_return,overall_return_std,uuid
2.0,0.5,-0.2,-0.7848839909407027,0.5592141189530819,0.027327850997937934,0.0,0.15937696112240915,c4413b65-f9ae-4d30-a718-f6a5bd041720
