lookback,enter_threshold_size,exit_threshold_size,loss_limit,avg_sharpe_ratio,median_sharpe_ratio,avg_overall_return,median_overall_return,overall_return_std,uuid
50,2.0,0.5,-0.5,-0.055719826061436446,0.7103915444103507,0.03206978764933798,0.06791043596602686,0.27928037019666696,242f7bea-b98d-448e-84b0-6dfaa4bd64b6
70,2.0,0.5,-0.5,-2.4602921657713703,0.33844764498997,0.01576139705615401,0.02078623816279345,0.27406749724998714,1e6dd925-81fd-486a-a280-0c7daf70b109
76,2.0,0.5,-0.5,-0.4760169252181233,0.4738763184867953,0.011610732602116237,0.03429663111611689,0.27328286416958963,6c5abe58-0753-4e60-b63e-8909d73f2448
