endcash,pair,profit,returnstd,sharperatio,startcash
989401.2645564284,AL-MAN,-0.010598735443571582,9186.797443107991,-2.0676176424303994,1000000
1466673.1996619487,QTWO-TWTR,0.4666731996619487,19023.53135655322,0.6616505530359639,1000000
811715.5833191725,ASGN-ZEN,-0.18828441668082752,14053.003022727587,-0.7109743540371078,1000000
659229.1652195563,AMBR-UIS,-0.3407708347804437,14821.273945247507,-0.7684451028075628,1000000
1024875.1366761028,NOW-PANW,0.02487513667610276,13266.662040195944,-0.1738108897151865,1000000
976762.3720321939,ASGN-RNG,-0.023237627967806068,15281.10318460984,-0.643622851890605,1000000
1350785.9584452047,PAYC-VEEV,0.35078595844520466,12760.648810955132,0.6466334272084688,1000000
918580.8436140774,ASGN-RHT,-0.08141915638592258,12077.214329213128,-1.164142176573487,1000000
800412.5141616536,ASGN-QTWO,-0.19958748583834643,14887.602651037405,-0.682703619024915,1000000
1133804.839187664,AMN-RNG,0.13380483918766398,29378.064556513007,0.5485683937531567,1000000
1271609.9230206856,FDS-PAYC,0.27160992302068554,13048.065954496664,0.6758538588516747,1000000
1167259.6040622275,EGHT-NOW,0.16725960406222753,7080.666036398119,0.5802787670074381,1000000
1221204.4839270758,CRM-VEEV,0.22120448392707576,10671.358376335582,0.6137686642650307,1000000
669001.4515375058,EGHT-EVTC,-0.33099854846249416,17559.059273561525,-0.639452575416237,1000000
1220500.005170004,NOW-PAYC,0.22050000517000398,15465.105159383205,0.6032791281493037,1000000
937562.1265788432,AMN-ASGN,-0.06243787342115678,18865.42563456627,-0.674464017502549,1000000
1143560.3368568441,EVTC-MSI,0.14356033685684413,12755.984879253014,0.6070491672954446,1000000
1317539.7926455853,ASGN-NOW,0.31753979264558524,11692.14973794317,0.6403019147511994,1000000
1304162.5333585632,AAN-CRM,0.3041625333585632,18256.74303037128,0.637363794759652,1000000
1090496.841639692,NOW-QTWO,0.09049684163969196,7478.576598137384,0.47269856260964305,1000000
1252773.7651588018,MSI-NOW,0.2527737651588018,9547.7245731305,0.6231850837656562,1000000
919257.1616234616,PRO-ZEN,-0.08074283837653837,18191.663661882696,-1.0230909813759976,1000000
944658.3369995808,ASGN-MSI,-0.05534166300041916,10254.531918258606,-0.7850229434230914,1000000
905848.9899869806,NSP-RNG,-0.09415101001301944,19174.629914688034,-0.8568077047211554,1000000
773669.0307671345,ATU-MAN,-0.2263309692328655,15804.780515242917,-0.7569799116540473,1000000
1043740.5478393836,NSP-RHT,0.043740547839383595,21931.151040142006,0.22212878060246927,1000000
1119787.0492751384,GWRE-RHT,0.11978704927513842,23907.249528217228,0.4139896336301143,1000000
990603.1984986666,AL-CAI,-0.009396801501333363,10389.583992108337,-5.476303846370827,1000000
1144868.5400762353,NSP-PAYC,0.1448685400762353,19617.465597628157,0.5564505870920222,1000000
934186.7764958946,HUBS-NEWR,-0.06581322350410534,10318.822155711152,-1.0839562491686232,1000000
957711.0653488005,AL-AYR,-0.0422889346511995,6514.794528479209,-2.3910488725874073,1000000
1061115.539394754,NOK-QTWO,0.06111553939475398,16267.031896428334,0.33301440592988973,1000000
1740521.069158662,AMN-RHT,0.7405210691586621,37356.38303296406,0.7233698308969745,1000000
931401.7006087303,MSI-QTWO,-0.06859829939126968,11038.269713945778,-1.0681978966589338,1000000
1207720.9688925985,AAN-GLOB,0.20772096889259853,17535.655876192894,1.0465214735080859,1000000
1191232.7005874643,RHT-RNG,0.19123270058746428,28637.082421116917,0.4821940971018218,1000000
1127510.6000478747,HUBS-NOW,0.12751060004787473,6308.464803152858,0.512349482069244,1000000
1182376.973962394,HUBS-NSP,0.18237697396239405,10711.56474448635,0.6041750501046949,1000000
1489242.93525873,AYR-CAI,0.4892429352587301,17792.6724751841,0.6637475379419249,1000000
1278284.4754488003,AAN-HUBS,0.27828447544880025,20758.1729604727,0.6308782980798809,1000000
1087896.18376634,HUBS-PANW,0.08789618376633991,12552.379696860615,0.5111271835936222,1000000
1293711.0904409292,MSI-RNG,0.2937110904409292,17675.683799400816,0.6699722632409283,1000000
1326837.1176593406,HUBS-PAYC,0.3268371176593406,17177.417495859456,0.6225558468615259,1000000
1038812.6848410928,NSP-PANW,0.03881268484109279,11631.451300123592,0.16068026281608555,1000000
621066.162745788,ASGN-EVTC,-0.378933837254212,14417.643701028064,-0.6535233241107274,1000000
1292071.654992609,AYR-LXFT,0.29207165499260906,15415.062075558095,0.5766078446318869,1000000
874036.0145857821,EVTC-ZEN,-0.12596398541421794,14933.074481567886,-0.7767266518155037,1000000
1048010.3541252783,HUBS-RHT,0.04801035412527831,25284.448351564064,0.14130044221473528,1000000
1071817.48058083,ASGN-EGHT,0.07181748058083001,13777.185127769671,0.4598905931494253,1000000
1146946.711942981,HUBS-RNG,0.146946711942981,11070.898754004756,0.5627469438338908,1000000
1079906.888142807,DATA-MSI,0.07990688814280694,11326.45938818995,0.45329284441080503,1000000
1192982.8628623623,MSI-ZEN,0.1929828628623623,15292.313952806064,0.635201500732533,1000000
1424725.3266957132,AMN-ZEN,0.4247253266957132,27231.100486179206,0.6571610819257303,1000000
999928.0687073267,AYR-QTM,-7.193129267334007e-05,22046.41535340173,-0.18490843862730325,1000000
591278.8525901624,ASGN-DATA,-0.40872114740983756,18536.325928886254,-0.6668511192151352,1000000
1266930.230641986,NEWR-ZEN,0.266930230641986,12542.056410514668,0.6276358146175787,1000000
1468788.7529971937,AYR-TRTN,0.4687887529971937,15200.418660450543,0.6618556882369616,1000000
1114230.4858968947,NOW-RHT,0.1142304858968947,24569.56237711698,0.38858221724158276,1000000
