endcash,pair,profit,returnstd,sharperatio,startcash
1124074.4889034557,EPAM-LXFT,0.12407448890345567,9198.253702900116,,1000000
952249.711280444,AER-FDS,-0.047750288719555944,8757.40186994019,,1000000
1086597.0204319956,AER-ITW,0.08659702043199563,8727.63425332759,,1000000
973891.2166950402,AER-ASGN,-0.02610878330495977,13559.451228335562,,1000000
999132.8738643116,AER-AL,-0.0008671261356883915,6762.384762605591,,1000000
772238.307229559,AYR-JBT,-0.22776169277044095,12622.915230305747,,1000000
1114465.9917625017,AL-ASGN,0.11446599176250165,11080.793037107876,,1000000
1202985.3022397326,EPAM-PANW,0.20298530223973257,13777.357955539173,,1000000
1156739.4795552073,ASGN-FDS,0.1567394795552073,9832.906847846496,,1000000
901450.0507361649,AL-FDS,-0.09854994926383509,9564.376672926472,,1000000
1362482.6043506155,FDS-PAYC,0.3624826043506155,16237.771560835832,,1000000
1036195.0387090762,FDS-ITW,0.03619503870907624,6781.886529862616,,1000000
883559.226250751,ELLI-LXFT,-0.11644077374924905,22047.608186996687,,1000000
1348851.8891095598,NSP-STM,0.34885188910955983,14999.925555921325,,1000000
973418.7951052107,ELLI-NSP,-0.02658120489478926,16515.63542623001,,1000000
1467836.8048352073,ELLI-PANW,0.4678368048352073,20892.627525014184,,1000000
874949.075814009,ASGN-WIT,-0.12505092418599106,11727.424854453087,,1000000
995895.2161668856,ITW-MAN,-0.004104783833114431,9238.413546763912,,1000000
1198034.3283613033,EPAM-MAN,0.1980343283613033,6508.296057003439,,1000000
931044.9059262351,CRM-LXFT,-0.06895509407376486,16706.34396960104,,1000000
897683.1769642471,AER-IPG,-0.10231682303575286,11517.84967583855,,1000000
696272.2993261324,AER-JBT,-0.3037277006738676,11327.591066715155,,1000000
791010.4085333913,LXFT-NSP,-0.2089895914666087,17389.4634673177,,1000000
962319.5751052108,AER-ELLI,-0.03768042489478923,15072.975894065381,,1000000
795410.8337693871,MAN-TYL,-0.2045891662306129,12535.655755053715,,1000000
895201.1376169918,IPG-LXFT,-0.10479886238300824,16266.736353533177,,1000000
964675.3168336975,KAI-NPTN,-0.03532468316630251,11531.769241610684,,1000000
1250166.8525431152,AMN-ITW,0.25016685254311516,24855.435487845174,,1000000
1010980.2948171924,AMN-JBT,0.010980294817192364,27739.299691230786,,1000000
1008425.0542535535,AMN-LXFT,0.008425054253553506,25417.47429079071,,1000000
1555894.1145418915,IPG-SQNS,0.5558941145418915,30856.12991743869,,1000000
943570.2051052109,AYR-ELLI,-0.056429794894789116,16288.461510252098,,1000000
773124.3528217458,ELLI-TYL,-0.2268756471782542,14407.279865598322,,1000000
1155693.6528502028,ASGN-STM,0.15569365285020276,11019.833982125221,,1000000
996849.0796347929,AER-MAN,-0.00315092036520713,10026.53577542095,,1000000
1154521.5807625684,CRM-EPAM,0.1545215807625684,6207.310991025981,,1000000
1317807.1913959216,AER-NSP,0.3178071913959216,8428.095799713765,,1000000
1278907.7151509165,AER-PAYC,0.2789077151509165,24415.257887282685,,1000000
879349.6611522903,ASGN-RHI,-0.1206503388477097,9775.797431292924,,1000000
1452719.5761069139,ELLI-PAYC,0.4527195761069139,21840.2826612908,,1000000
1442951.9550990444,AMN-ELLI,0.4429519550990444,18803.207925667368,,1000000
1198442.476091744,JBT-LXFT,0.19844247609174392,16969.15356890526,,1000000
914571.7498498219,IPG-OMC,-0.08542825015017809,5301.09706656778,,1000000
905423.7619475647,AER-RHI,-0.09457623805243534,10194.188150255572,,1000000
662430.3404289708,DATA-TWTR,-0.33756965957102925,20237.50201667736,,1000000
881468.5218493097,EPAM-NSP,-0.11853147815069032,12210.180618142316,,1000000
917809.6698074914,EPAM-TYL,-0.08219033019250864,13170.143023002598,,1000000
1053117.1274053464,ELLI-MAN,0.053117127405346375,14604.502571520488,,1000000
1072302.3541713706,LXFT-PANW,0.07230235417137063,15531.72459040429,,1000000
1129738.2047690123,IPG-MODN,0.1297382047690123,11353.905936506693,,1000000
1006822.5060350636,AL-WIT,0.006822506035063649,11883.190540672309,,1000000
1152871.4319906838,ASGN-NSP,0.1528714319906838,10106.19073952972,,1000000
788629.6428791144,ITW-TYL,-0.21137035712088564,11656.366112050724,,1000000
1066615.343456297,AER-AYR,0.06661534345629695,9994.21288853951,,1000000
976321.6991447196,MODN-SAIC,-0.023678300855280367,11729.818698682886,,1000000
837764.6463958852,SPA-UIS,-0.16223535360411484,15626.481752982085,,1000000
731647.2773568472,ITW-TWTR,-0.2683527226431528,14407.232650055705,,1000000
1100399.155219578,LXFT-TYL,0.10039915521957796,15925.654004011207,,1000000
823604.1178731583,AMN-AYR,-0.1763958821268417,25814.97606394368,,1000000
953228.0557853344,AER-AMN,-0.046771944214665566,24598.927353159444,,1000000
975645.537017125,MAN-NSP,-0.024354462982874945,7691.47073012573,,1000000
1013744.2154836066,ASGN-ITW,0.01374421548360656,10447.326796445646,,1000000
968874.7774375372,IPG-ITW,-0.03112522256246279,6447.6028740928805,,1000000
933407.0767772296,IPG-JBT,-0.06659292322277045,11198.527676062171,,1000000
1062784.281316922,ELLI-EPAM,0.06278428131692204,15299.9815124144,,1000000
1094968.6691697626,AL-RHI,0.09496866916976264,5042.73810597481,,1000000
995037.2549568828,FDS-IPG,-0.0049627450431172036,6006.704546394865,,1000000
899941.363960546,LXFT-MAN,-0.10005863603945403,12951.160346554861,,1000000
1087247.0058299995,FDS-JBT,0.08724700582999946,7413.765009856259,,1000000
936301.3628132555,ELLI-JBT,-0.06369863718674448,16702.96977120981,,1000000
