lookback,enter_threshold_size,exit_threshold_size,loss_limit,avg_sharpe_ratio,median_sharpe_ratio,avg_overall_return,median_overall_return,overall_return_std,uuid
76,2.0,0.5,-0.1,-0.4884163854878699,-1.0628990464882084,0.028227804082101928,0.001993860598564963,0.20316287417876017,0ee085e8-e318-4937-86d1-c411ade3cd87
