endcash,pair,profit,returnstd,sharperatio,startcash
846255.5404520191,ASGN-SFUN,-0.1537444595479809,10306.278391948652,-1.1300859885214816,1000000
1088527.6398236281,TBI-TGH,0.08852763982362813,16170.99365996558,0.774081856922362,1000000
863382.9696109591,AL-SSTK,-0.13661703038904094,5721.348425570405,-1.1463946328144194,1000000
1216216.2532917454,ETN-HIVE,0.21621625329174543,10841.858575074795,0.9075000158613721,1000000
1062076.6839350984,HIVE-RXN,0.062076683935098353,16768.037792441897,0.6778178418661962,1000000
1084905.9196406198,DDD-NPTN,0.08490591964061978,19448.517775356224,0.7644451637217546,1000000
911269.8429327771,QTWO-SFUN,-0.08873015706722287,15295.58909624014,-1.2254025086966522,1000000
1093123.8884484945,IPG-SPA,0.0931238884484945,6968.4289406332355,0.7852323358354848,1000000
1135435.3953414042,DDD-ORCL,0.13543539534140425,8044.472111622954,0.8523281159287481,1000000
1833728.7417566453,CSLT-QTWO,0.8337287417566452,26785.470940351162,0.9760113823617733,1000000
1000000.0,JKS-SSTK,0.0,0.0,,1000000
920376.0389522262,MSI-SQNS,-0.07962396104777383,11691.346146910344,-1.2511806714564246,1000000
863926.5684209928,CW-TRTN,-0.1360734315790072,22371.229316546003,-1.146979463719834,1000000
636756.5061788008,CW-TGH,-0.3632434938211992,15406.16249029336,-1.0550594858275555,1000000
935157.4855872947,CAI-CW,-0.06484251441270532,15481.774109571412,-1.3084396122072837,1000000
1158789.4272455508,JBL-SRT,0.15878942724555078,10935.835902194192,0.8740470297869884,1000000
913153.9553312673,SFUN-ZEN,-0.08684604466873268,12502.515888119144,-1.2302925835746281,1000000
1169173.380362662,GWRE-RHI,0.16917338036266202,12023.881280508378,0.8817780908726572,1000000
1613514.5591515412,CAI-TBI,0.6135145591515412,15387.465753058254,0.9674009366172842,1000000
979792.0936565732,AAN-MXL,-0.020207906343426788,10363.413462202776,-1.9897116336599387,1000000
1047405.4797451029,JKS-TBI,0.04740547974510293,19671.078514703506,0.5781078451786775,1000000
1128620.328057432,GLOB-HUBS,0.1286203280574321,15256.314767885277,0.8445035842929157,1000000
909884.6986104771,LLL-SRT,-0.09011530138952285,7768.458525397897,-1.2219378916966626,1000000
1251836.1448174661,CSLT-ZEN,0.25183614481746613,18463.729056115455,0.9205832823779277,1000000
945974.7179845218,FDS-TGH,-0.05402528201547824,12106.71576325686,-1.3701970494900888,1000000
891571.7959729796,ATHM-GLOB,-0.10842820402702037,8253.875203338233,-1.1844538529386321,1000000
1170867.6119169872,CLS-SAIC,0.17086761191698724,7664.31464500712,0.8829503158871522,1000000
1109919.0234996926,NPTN-SNX,0.10991902349969256,16972.14539802084,0.8180478741238457,1000000
799410.0621087683,HIVE-SNX,-0.20058993789123172,7718.983580860792,-1.099705898562294,1000000
747835.0011134268,MAN-SSTK,-0.25216499888657323,6553.489699926007,-1.0793131484873373,1000000
903238.5690136986,JKS-MXL,-0.0967614309863014,3272.529719854431,-1.2066939254219116,1000000
1043782.143855248,MXL-SAIC,0.04378214385524799,16708.60773340259,0.5431927667561504,1000000
730534.5626874325,ATEN-AYR,-0.2694654373125675,7854.602289430779,-1.074221021439573,1000000
899626.8461798964,AAN-AMBR,-0.10037315382010362,12725.75626926006,-1.1992564668820265,1000000
940183.8269369948,AER-CW,-0.059816173063005205,11077.39915311358,-1.3343577326308342,1000000
969777.5211252403,ASGN-ZEN,-0.030222478874759748,13371.869873642763,-1.6617590861053761,1000000
920813.1442848964,IPG-LDOS,-0.07918685571510356,14450.018389611976,-1.2525671693791645,1000000
1459149.3794505561,SFUN-SOL,0.4591493794505561,18910.23527037044,0.9564411912656113,1000000
1332287.4801803422,JKS-SQNS,0.3322874801803422,22010.529968888754,0.9398111539166464,1000000
967174.0049386992,TLRA-ZEN,-0.03282599506130081,8420.20427692231,-1.6092732288130516,1000000
842639.4462984252,HIVE-ITW,-0.15736055370157478,10127.245801846544,-1.1270966549719243,1000000
938097.506769728,CAI-TGH,-0.06190249323027197,11013.446135821656,-1.3230887635753497,1000000
875768.9140537689,QTWO-WUBA,-0.12423108594623115,10627.129798717351,-1.1609903016436345,1000000
1377759.0838553132,JKS-TGH,0.37775908385531326,27273.74629324162,0.9470562036632314,1000000
905955.6351277399,CW-JKS,-0.09404436487226013,7663.6223177197235,-1.212665586366242,1000000
1098013.5565250674,AER-ORCL,0.09801355652506742,4906.435640969757,0.7959465944398731,1000000
937950.7256675636,CW-LEAF,-0.062049274332436385,16056.012442596608,-1.322324478653008,1000000
800223.3361253432,JBT-SQNS,-0.19977666387465678,13080.62479947126,-1.100111792899637,1000000
701467.5027647273,JKS-LEAF,-0.29853249723527264,11914.531852729828,-1.0669943814667455,1000000
1434654.9698755047,JKS-RUBI,0.4346549698755047,30050.91849814792,0.9539864918472496,1000000
1180421.0975719537,DOV-HIVE,0.18042109757195365,9565.114177189314,0.8891482189768641,1000000
1189059.4657699624,MXL-SSTK,0.1890594657699624,11177.957628090982,0.8942131782793941,1000000
907573.3824378069,FDS-RUBI,-0.09242661756219307,5332.466433586996,-1.2163878818408798,1000000
984016.6566934945,CMCM-PNR,-0.01598334330650547,12497.801450962495,-2.2513026603051047,1000000
1025881.0739111268,SQNS-TDC,0.02588107391112682,15619.776232642022,0.22723453946779243,1000000
1377305.995837091,TLRA-WUBA,0.377305995837091,13919.568266102575,0.9469926260895271,1000000
855945.5544036306,CW-RENN,-0.14405444559636946,7164.224988648831,-1.1388363956225178,1000000
1063753.7507881157,SXI-URI,0.06375375078811567,11133.851368265448,0.6862929670370355,1000000
