lookback,enter_threshold_size,exit_threshold_size,loss_limit,avg_sharpe_ratio,median_sharpe_ratio,avg_overall_return,median_overall_return,overall_return_std,uuid
50,2.0,0.5,-0.5,-0.5938223928769752,-0.6006471357979405,-0.04342825435382933,-0.02195976353435102,0.20943846207843805,18a0b1cb-b16b-4769-8b4d-08502896e2f3
70,2.0,0.5,-0.5,-0.3644665933635717,-0.5767621044973295,-0.033428012676484556,-0.0077037005269845246,0.21433480711806216,bb2451ed-6956-437a-9f5d-2f61275bf1c5
76,2.0,0.5,-0.5,-0.37184806888806987,-0.5992218375806875,-0.0380360312626856,-0.015466966769557678,0.21743109214016373,63119dcf-0a65-4820-99a6-645df7b58810
