lookback,enter_threshold_size,exit_threshold_size,loss_limit,avg_sharpe_ratio,median_sharpe_ratio,avg_overall_return,median_overall_return,overall_return_std,uuid
70,2.0,0.5,-0.5,-0.0015743502679073863,0.07102792226556409,0.013735990993062754,0.020656041027739526,0.342828007107438,73a431a6-5e60-415d-8082-db516d8a52d8
60,2.0,0.5,-0.5,2.214792577642306,0.025412966763735823,-0.00696241447264481,-0.0032320720956798177,0.3227406144718276,eb5160f1-21aa-493f-9de1-082a4ae0db8a
50,2.0,0.5,-0.5,0.8230548676375182,0.028818591469653758,0.012692308193740077,-0.00534045353369799,0.3074391638854794,1783aa31-5cf0-4215-80de-72d38b37e2a4
40,2.0,0.5,-0.5,-0.045405932785413404,0.1103785446669971,0.04081813512909254,0.026860199127375847,0.33677028165387635,243ed1ab-f0fb-403d-8e10-b47929bd51bd
