enter_threshold_size,exit_threshold_size,loss_limit,avg_sharpe_ratio,median_sharpe_ratio,avg_overall_return,median_overall_return,overall_return_std,uuid
2.0,0.5,-0.1,-1.061148716324981,-0.6828306493114532,0.0035953245320518223,0.0,0.07603685381463278,4d29c90d-f279-47cf-9c80-119d66cd6a07
2.0,0.5,-0.05,-0.14929277788758216,0.11125150649903315,0.004589829545617059,0.0,0.07503589569541752,cf8d5b4f-4e1f-44d5-9825-7033ebdd1222
1.0,0.5,-0.1,-0.7379960685170573,-0.8153216895884591,-0.0250941871970819,0.0,0.07879360608761608,ac5a0847-32ae-45a1-97fd-e732126015d2
1.0,0.5,-0.05,-0.6674602799189518,-0.856971799288926,-0.017755222658690333,0.0,0.09715286682936683,82dc9a39-3b5a-4a5f-81ce-08fae45ef136
