enter_threshold_size,exit_threshold_size,loss_limit,avg_sharpe_ratio,median_sharpe_ratio,avg_overall_return,median_overall_return,overall_return_std,uuid
2.0,0.5,-0.1,-0.7593812913496855,0.4776317898219971,0.032617607607311076,0.0,0.14926328155979443,454d11da-b148-46d8-a7f9-fa984f5678a0
2.0,0.5,-0.05,-1.2474370857190298,-1.097760573589082,0.007158138129361384,0.0,0.11084761793284617,40db2930-7c60-4096-b1b3-6dd641155933
