enter_threshold_size,exit_threshold_size,loss_limit,avg_sharpe_ratio,median_sharpe_ratio,avg_overall_return,median_overall_return,overall_return_std,uuid
2.0,0.5,-0.1,-0.45506596861079396,-0.6871528906708213,-0.0020746200969050193,0.0,0.06457051690060948,d8dd0159-43b1-4e53-b1f8-2e97028fe291
2.0,0.5,-0.05,-0.6529799919119883,-0.8388786618499405,0.002105186185120635,0.0,0.058972795815490905,a7f76cb3-f05b-4060-b5fd-aa3eab8cc287
